SHOP_WEEK,date,SHOP_WEEKDAY,SHOP_HOUR,sales,SPEND,item,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,store,STORE_FORMAT,STORE_REGION
200616,20060612,2,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000228988,UM,OT,994101000314907,M,UM,Top Up,Mixed,STORE02785,SS,W03
200616,20060614,4,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000111472,MM,OT,994101000239747,M,LA,Small Shop,Grocery,STORE02792,LS,E03
200617,20060619,2,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100087755,L,MM,Full Shop,Mixed,STORE00008,MS,N01
200617,20060625,1,10,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100003229,S,UM,Small Shop,Grocery,STORE00162,SS,S01
200617,20060621,4,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000088118,MM,OA,994101100220509,L,UM,Top Up,Mixed,STORE00201,MS,W02
200617,20060620,3,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000943545,MM,NULL,994101100757182,L,MM,Full Shop,Mixed,STORE00202,LS,W03
200617,20060621,4,8,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000846145,UM,YF,994101100695905,M,MM,Top Up,Grocery,STORE00343,XLS,W02
200617,20060624,7,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000293275,UM,OT,994101100349106,L,UM,Full Shop,Mixed,STORE00476,LS,E02
200617,20060625,1,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000931476,LA,YF,994101100749527,L,LA,Full Shop,Mixed,STORE00773,LS,W02
200617,20060619,2,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000666965,UM,YA,994101100583418,L,MM,Full Shop,Fresh,STORE00934,LS,S03
200617,20060625,1,19,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000596052,MM,OT,994101100538612,L,LA,Top Up,Mixed,STORE01077,LS,S01
200617,20060625,1,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000340940,UM,PE,994101100379084,L,UM,Top Up,Mixed,STORE01352,LS,E01
200617,20060625,1,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000877667,MM,YA,994101100715577,L,UM,Full Shop,Mixed,STORE01354,LS,E03
200617,20060622,5,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100152796,L,UM,Top Up,Fresh,STORE01354,LS,E03
200615,20060610,7,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000055060,MM,OT,994100900207818,M,MM,Small Shop,Grocery,STORE02674,LS,W01
200615,20060608,5,9,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000538029,MM,OA,994100900520470,M,LA,Top Up,Grocery,STORE02676,MS,S01
200616,20060614,4,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000087008,UM,OT,994101000224148,L,UM,Top Up,Mixed,STORE00651,LS,S03
200616,20060618,1,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000809134,UM,OT,994101000686263,L,MM,Top Up,Fresh,STORE00651,LS,S03
200616,20060616,6,19,4,4.56,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000948350,MM,YA,994101000776452,L,LA,Top Up,Mixed,STORE00760,MS,E02
200616,20060614,4,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000729978,UM,NULL,994101000636076,L,UM,Full Shop,Fresh,STORE00761,MS,W03
200616,20060614,4,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000963813,UM,OA,994101000786228,L,UM,Full Shop,Fresh,STORE00761,MS,W03
200616,20060615,5,8,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000893380,UM,OA,994101000740971,L,MM,Full Shop,Grocery,STORE00933,XLS,N02
200616,20060616,6,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000714021,UM,OT,994101000625813,L,UM,Full Shop,Mixed,STORE00934,LS,S03
200616,20060617,7,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000425514,UM,YA,994101000440675,L,UM,Top Up,Mixed,STORE01071,LS,S01
200616,20060614,4,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101000140558,M,UM,Small Shop,Fresh,STORE01346,LS,N02
200616,20060612,2,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000379724,UM,YA,994101000411287,M,UM,Small Shop,Fresh,STORE01783,LS,W02
200616,20060613,3,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000546038,UM,OT,994101000517757,M,UM,Small Shop,Fresh,STORE02685,LS,N03
200617,20060624,7,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000773270,UM,YA,994101100649923,M,UM,Top Up,Grocery,STORE00223,LS,N01
200617,20060620,3,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000924248,UM,OT,994101100745003,M,UM,Small Shop,Fresh,STORE00234,MS,N01
200617,20060625,1,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000011293,MM,OT,994101100171900,M,UM,Top Up,Fresh,STORE00531,LS,S03
200617,20060624,7,20,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000485650,LA,YF,994101100469584,L,LA,Full Shop,Mixed,STORE00679,LS,N03
200617,20060624,7,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100015879,M,UM,Top Up,Fresh,STORE00981,MS,N02
200617,20060624,7,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100139126,M,UM,Top Up,Mixed,STORE01124,LS,E03
200617,20060625,1,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000934087,MM,OF,994101100751160,L,MM,Full Shop,Fresh,STORE01125,MS,S02
200617,20060619,2,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100145660,S,LA,Small Shop,Mixed,STORE01253,LS,W02
200617,20060624,7,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100088892,M,MM,Top Up,Mixed,STORE01386,LS,E01
200616,20060614,4,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000073053,MM,OT,994101000215063,L,LA,Top Up,Mixed,STORE02312,LS,E03
200616,20060617,7,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000299343,LA,OT,994101000359832,L,MM,Full Shop,Fresh,STORE02459,LS,W03
200616,20060614,4,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101000089500,L,UM,Full Shop,Mixed,STORE02459,LS,W03
200616,20060616,6,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101000116806,M,LA,Top Up,Grocery,STORE02461,LS,S02
200616,20060614,4,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000433576,UM,YF,994101000445878,L,UM,Full Shop,Fresh,STORE02725,LS,N01
200616,20060617,7,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000694713,UM,OA,994101000613064,L,UM,Top Up,Fresh,STORE02847,LS,N01
200617,20060625,1,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000590777,MM,OT,994101100535328,M,MM,Small Shop,Grocery,STORE00068,MS,E03
200617,20060624,7,11,3,3.42,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000761461,LA,OT,994101100642918,M,LA,Small Shop,Fresh,STORE00068,MS,E03
200617,20060622,5,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000902478,MM,OT,994101100731291,L,MM,Top Up,Mixed,STORE00277,LS,N01
200617,20060624,7,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100070635,M,UM,Top Up,Fresh,STORE00402,LS,S02
200617,20060622,5,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000193437,UM,YA,994101100286743,L,MM,Top Up,Mixed,STORE00422,MS,N03
200617,20060624,7,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100081464,L,MM,Full Shop,Mixed,STORE00422,MS,N03
200617,20060619,2,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000639632,UM,OT,994101100566287,S,MM,Small Shop,Grocery,STORE00587,LS,E02
200617,20060620,3,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100134781,S,UM,Small Shop,Mixed,STORE00587,LS,E02
200617,20060619,2,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000764872,MM,YA,994101100644935,M,MM,Top Up,Mixed,STORE00708,LS,W02
200617,20060619,2,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100134456,L,UM,Full Shop,Fresh,STORE00708,LS,W02
200617,20060623,6,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000402781,MM,YF,994101100417961,M,LA,Small Shop,Fresh,STORE01020,MS,E02
200617,20060619,2,9,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000556491,LA,OA,994101100513877,L,LA,Full Shop,Mixed,STORE01163,LS,E03
200617,20060622,5,18,3,3.42,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000219948,UM,OT,994101100303310,M,MM,Small Shop,Grocery,STORE01306,MS,E02
200617,20060623,6,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000469790,MM,NULL,994101100459510,L,UM,Full Shop,Fresh,STORE01306,MS,E02
200617,20060619,2,17,4,4.56,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100028980,L,MM,Top Up,Mixed,STORE01417,LS,W02
200617,20060623,6,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100007003,M,MM,Small Shop,Fresh,STORE01565,MS,W03
200616,20060618,1,20,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101000104586,L,MM,Top Up,Fresh,STORE02899,XLS,N03
200617,20060625,1,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000868876,MM,OT,994101100709953,L,LA,Full Shop,Mixed,STORE00107,LS,N01
200617,20060620,3,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000230368,LA,OF,994101100309973,M,LA,Small Shop,Mixed,STORE00112,MS,S01
200617,20060619,2,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000338008,UM,OT,994101100377277,M,UM,Small Shop,Grocery,STORE00114,SS,N03
200617,20060625,1,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000684860,LA,OT,994101100594522,L,LA,Top Up,Grocery,STORE00289,LS,S03
200617,20060620,3,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000902095,MM,YA,994101100731070,L,MM,Full Shop,Mixed,STORE00622,MS,E02
200617,20060622,5,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000358679,LA,OT,994101100390312,L,LA,Full Shop,Mixed,STORE00631,LS,S02
200617,20060621,4,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100124237,L,MM,Full Shop,Mixed,STORE01061,LS,W02
200617,20060622,5,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000678908,UM,YA,994101100590883,L,UM,Top Up,Mixed,STORE01207,LS,S01
200617,20060622,5,8,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000882753,UM,YF,994101100718864,L,UM,Top Up,Fresh,STORE02312,LS,E03
200617,20060622,5,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000069005,MM,OF,994101100208520,L,UM,Top Up,Fresh,STORE02339,XLS,E02
200617,20060623,6,10,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000152657,UM,OT,994101100261161,L,UM,Top Up,Fresh,STORE02692,LS,N01
200617,20060619,2,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000347364,MM,PE,994101100383195,L,MM,Top Up,Fresh,STORE02847,LS,N01
200618,20060701,7,19,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000187081,UM,OT,994101200289570,L,UM,Top Up,Fresh,STORE00077,MS,N03
200618,20060701,7,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101200096774,L,MM,Full Shop,Fresh,STORE00078,LS,S01
200618,20060627,3,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000562430,MM,OT,994101200526333,L,MM,Full Shop,Fresh,STORE00204,MS,N03
200618,20060626,2,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000629101,UM,OT,994101200568863,M,UM,Top Up,Mixed,STORE00210,MS,N01
200618,20060626,2,11,3,3.42,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000334412,UM,YA,994101200382923,M,LA,Small Shop,Mixed,STORE00210,MS,N01
200618,20060702,1,10,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000093192,LA,YA,994101200229942,L,LA,Top Up,Mixed,STORE00289,LS,S03
200618,20060627,3,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101200052304,L,MM,Full Shop,Fresh,STORE00379,LS,N03
200618,20060630,6,9,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000851505,UM,OT,994101200710938,L,UM,Top Up,Fresh,STORE00398,LS,N03
200618,20060629,5,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101200131324,L,UM,Full Shop,Mixed,STORE00398,LS,N03
200617,20060624,7,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000032672,MM,NULL,994101100185509,L,MM,Full Shop,Fresh,STORE01573,LS,E03
200617,20060622,5,19,3,3.42,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000686437,UM,YA,994101100595568,L,UM,Top Up,Mixed,STORE01573,LS,E03
200617,20060622,5,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100099501,L,MM,Full Shop,Fresh,STORE01722,SS,W03
200617,20060623,6,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000411100,MM,OT,994101100423062,L,MM,Top Up,Fresh,STORE02053,LS,N02
200617,20060625,1,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000523373,MM,YA,994101100493171,L,MM,Full Shop,Mixed,STORE02250,LS,S03
200617,20060623,6,20,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000504743,UM,NULL,994101100481387,M,UM,Small Shop,Fresh,STORE02395,MS,W03
200617,20060623,6,14,4,4.56,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000025169,UM,OT,994101100180805,L,UM,Top Up,Fresh,STORE02504,XLS,S03
200617,20060621,4,8,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000272896,LA,YF,994101100336284,L,MM,Full Shop,Fresh,STORE02603,LS,W01
200617,20060619,2,8,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000226190,MM,OT,994101100307364,L,MM,Full Shop,Mixed,STORE02872,LS,S01
200618,20060627,3,14,3,3.42,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000355730,MM,YA,994101200396527,L,MM,Full Shop,Mixed,STORE00027,LS,W02
200618,20060702,1,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101200016678,M,MM,Small Shop,Fresh,STORE00028,LS,N02
200618,20060629,5,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000935521,UM,OT,994101200764551,L,MM,Full Shop,Mixed,STORE00030,LS,W03
200618,20060702,1,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000896106,UM,OT,994101200739447,L,MM,Full Shop,Grocery,STORE00140,LS,W02
200618,20060629,5,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000732937,UM,YF,994101200635526,M,UM,Small Shop,Grocery,STORE00353,LS,S03
200618,20060629,5,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101200022913,M,UM,Top Up,Fresh,STORE00353,LS,S03
200618,20060630,6,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101200153292,L,MM,Top Up,Mixed,STORE00359,XLS,N01
200618,20060702,1,20,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000480877,LA,YA,994101200474620,L,LA,Top Up,Mixed,STORE00435,LS,W03
200618,20060627,3,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000282153,MM,NULL,994101200350019,L,MM,Top Up,Fresh,STORE00662,SS,N03
200618,20060701,7,8,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000525991,UM,NULL,994101200503058,L,UM,Full Shop,Grocery,STORE01026,SS,N01
200618,20060628,4,10,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000692500,UM,YF,994101200609340,M,UM,Small Shop,Grocery,STORE01026,SS,N01
200618,20060626,2,20,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000082070,UM,YF,994101200222704,L,MM,Full Shop,Mixed,STORE01160,LS,W02
200617,20060625,1,21,3,3.42,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000667499,UM,OT,994101100583718,M,UM,Small Shop,Grocery,STORE00282,SS,W03
200617,20060623,6,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000270881,UM,YA,994101100335026,L,UM,Full Shop,Fresh,STORE00288,LS,S03
200617,20060621,4,18,3,3.42,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100164069,L,MM,Top Up,Mixed,STORE00881,LS,N01
200617,20060621,4,9,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000728965,MM,OA,994101100622615,L,MM,Full Shop,Mixed,STORE01037,LS,N01
200617,20060625,1,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000929699,LA,OA,994101100748514,L,LA,Full Shop,Mixed,STORE01037,LS,N01
200617,20060621,4,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000747331,MM,PE,994101100634123,L,MM,Top Up,Mixed,STORE01041,LS,S01
200617,20060620,3,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000602760,MM,OT,994101100542859,L,LA,Full Shop,Mixed,STORE01313,LS,N01
200617,20060621,4,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100036559,L,MM,Full Shop,Fresh,STORE01429,LS,E01
200617,20060622,5,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100046549,L,UM,Top Up,Fresh,STORE01596,SS,N02
200617,20060620,3,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000846594,UM,YF,994101100696197,M,UM,Small Shop,Fresh,STORE01747,LS,E01
200617,20060621,4,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100018821,L,MM,Full Shop,Mixed,STORE01747,LS,E01
200617,20060622,5,19,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000836683,MM,OT,994101100689686,L,MM,Top Up,Fresh,STORE01923,LS,E01
200617,20060621,4,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000586569,UM,YF,994101100532615,L,MM,Full Shop,Fresh,STORE02059,SS,E01
200617,20060619,2,15,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000487113,UM,OT,994101100470473,L,MM,Full Shop,Fresh,STORE02266,LS,S03
200617,20060624,7,19,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000373479,MM,OT,994101100399560,L,MM,Full Shop,Mixed,STORE02890,MS,E03
200617,20060619,2,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000141289,MM,OA,994101100253938,M,UM,Small Shop,Mixed,STORE01008,SS,N03
200618,20060630,6,8,3,3.42,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000873977,MM,OT,994101200725322,L,UM,Full Shop,Mixed,STORE00288,LS,S03
200618,20060701,7,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101200044701,L,MM,Top Up,Fresh,STORE00288,LS,S03
200618,20060629,5,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000238441,UM,OA,994101200322453,L,UM,Top Up,Fresh,STORE00377,LS,W03
200618,20060630,6,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000766630,MM,OT,994101200657018,L,MM,Full Shop,Mixed,STORE00471,LS,S01
200618,20060702,1,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000621078,MM,OT,994101200563686,L,MM,Top Up,Grocery,STORE00868,MS,N01
200618,20060628,4,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000228556,UM,YF,994101200316202,L,MM,Full Shop,Mixed,STORE01707,LS,S03
200617,20060623,6,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100124888,S,MM,Small Shop,Mixed,STORE01506,SS,N02
200617,20060623,6,18,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000440074,MM,YF,994101100441133,L,MM,Top Up,Grocery,STORE01695,LS,W02
200617,20060620,3,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100001367,L,LA,Full Shop,Mixed,STORE01704,SS,S03
200617,20060620,3,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000059535,UM,NULL,994101100202572,L,MM,Full Shop,Fresh,STORE01989,LS,S01
200617,20060625,1,12,3,3.42,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000868303,UM,NULL,994101100709596,L,UM,Full Shop,Fresh,STORE01989,LS,S01
200617,20060623,6,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100076707,L,LA,Full Shop,Mixed,STORE01990,LS,E03
200617,20060623,6,8,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000407074,UM,PE,994101100420646,M,MM,Top Up,Fresh,STORE02345,MS,N02
200617,20060619,2,20,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000423241,MM,YA,994101100430691,L,MM,Full Shop,Mixed,STORE02355,LS,N02
200617,20060619,2,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000145425,LA,YA,994101100256433,L,LA,Full Shop,Mixed,STORE02356,LS,E01
200617,20060624,7,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100157736,L,UM,Full Shop,Fresh,STORE02356,LS,E01
200617,20060624,7,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000300361,UM,NULL,994101100353511,L,UM,Full Shop,Fresh,STORE02577,XLS,N01
200617,20060624,7,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000706520,UM,OT,994101100608536,L,MM,Top Up,Fresh,STORE02599,LS,W01
200617,20060625,1,13,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000498515,MM,PE,994101100477508,L,MM,Top Up,Fresh,STORE02778,LS,N03
200618,20060626,2,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000935550,LA,OF,994101200764569,M,MM,Top Up,Fresh,STORE00102,LS,N03
200618,20060628,4,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000786058,LA,YA,994101200669200,M,LA,Top Up,Mixed,STORE00491,SS,W02
200618,20060702,1,12,3,3.42,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000675615,LA,YA,994101200598820,L,LA,Full Shop,Mixed,STORE00500,LS,N02
200618,20060628,4,9,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000115425,UM,OA,994101200244178,L,MM,Full Shop,Fresh,STORE00615,LS,W02
200618,20060702,1,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101200003056,L,MM,Top Up,Mixed,STORE00615,LS,W02
200618,20060629,5,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000656811,LA,YF,994101200586688,M,LA,Small Shop,Grocery,STORE00811,MS,S03
200618,20060630,6,21,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000634567,UM,YF,994101200572391,L,MM,Full Shop,Fresh,STORE01030,LS,E03
200618,20060628,4,17,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000087850,UM,OT,994101200226598,L,UM,Top Up,Fresh,STORE01423,XLS,E03
200618,20060629,5,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000533858,UM,OA,994101200507996,L,UM,Top Up,Mixed,STORE01978,LS,N02
200617,20060625,1,19,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000069176,MM,OA,994101100208645,L,MM,Full Shop,Mixed,STORE01365,MS,E01
200617,20060622,5,21,3,3.42,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000224785,UM,OT,994101100306441,L,MM,Full Shop,Mixed,STORE01365,MS,E01
200617,20060624,7,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000902392,MM,YF,994101100731240,L,UM,Top Up,Fresh,STORE01972,MS,E02
200617,20060624,7,11,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000540093,UM,NULL,994101100503561,M,UM,Top Up,Fresh,STORE02166,MS,W03
200617,20060624,7,14,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000570350,MM,OT,994101100522269,M,LA,Small Shop,Grocery,STORE02292,LS,N01
200617,20060620,3,12,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,CUST0000976373,UM,YA,994101100777576,L,UM,Top Up,Fresh,STORE02303,XLS,E03
200617,20060624,7,16,1,1.14,PRD0900003,CL00144,DEP00051,G00015,D00003,NULL,NULL,NULL,994101100020058,L,UM,Top Up,Fresh,STORE02561,XLS,N01
